ts_event,open,high,low,close,volume
2020-06-30 19:00:00+00:00,1082.57,1084.5,1075.11,1079.45,477132
2020-06-30 20:00:00+00:00,1079.81,1079.83,1075.34,1076.22,376348
2020-06-30 21:00:00+00:00,1075.8,1077.93,1075.7,1076.0,760
2020-06-30 22:00:00+00:00,1076.0,1076.92,1075.8,1076.61,1034
2020-06-30 23:00:00+00:00,1076.76,1076.76,1075.25,1075.32,4102
2020-07-01 08:00:00+00:00,1076.96,1082.16,1075.0,1078.21,2348
2020-07-01 09:00:00+00:00,1079.3,1081.0,1077.0,1079.5,1504
2020-07-01 10:00:00+00:00,1078.01,1079.56,1074.0,1075.03,2973
2020-07-01 11:00:00+00:00,1075.9,1076.0,1066.05,1067.93,11213
2020-07-01 12:00:00+00:00,1068.0,1078.79,1067.0,1078.79,23670
2020-07-01 13:00:00+00:00,1078.79,1118.0,1078.5,1111.49,872350
2020-07-01 14:00:00+00:00,1111.78,1135.26,1107.74,1132.5,764361
2020-07-01 15:00:00+00:00,1132.25,1133.49,1117.8,1126.45,460966
2020-07-01 16:00:00+00:00,1126.49,1127.9,1117.25,1122.06,250644
2020-07-01 17:00:00+00:00,1121.9,1122.45,1107.49,1111.6,301466
2020-07-01 18:00:00+00:00,1111.76,1127.96,1109.63,1122.25,286604
2020-07-01 19:00:00+00:00,1122.27,1124.58,1113.76,1119.63,464983
2020-07-01 20:00:00+00:00,1119.63,1119.9,1116.23,1118.0,107676
2020-07-01 21:00:00+00:00,1118.01,1120.0,1118.0,1119.74,3476
2020-07-01 22:00:00+00:00,1119.53,1126.82,1119.53,1126.73,5254
2020-07-01 23:00:00+00:00,1126.0,1139.3,1126.0,1138.0,32506
2020-07-02 08:00:00+00:00,1165.0,1200.0,1150.0,1187.0,27711
2020-07-02 09:00:00+00:00,1186.0,1186.0,1160.41,1166.0,24187
2020-07-02 10:00:00+00:00,1165.34,1180.06,1165.0,1180.0,9142
2020-07-02 11:00:00+00:00,1178.26,1218.79,1174.88,1209.01,122258
2020-07-02 12:00:00+00:00,1209.99,1232.0,1197.3,1222.26,295516
2020-07-02 13:00:00+00:00,1222.48,1228.3,1197.0,1206.39,1432676
2020-07-02 14:00:00+00:00,1206.72,1219.83,1191.01,1194.17,853952
2020-07-02 15:00:00+00:00,1194.04,1207.0,1185.6,1202.32,597589
2020-07-02 16:00:00+00:00,1202.06,1215.37,1199.7,1206.0,383463
2020-07-02 17:00:00+00:00,1206.06,1208.52,1198.26,1199.49,258981
2020-07-02 18:00:00+00:00,1199.15,1214.95,1199.15,1211.82,299214
2020-07-02 19:00:00+00:00,1211.83,1214.4,1205.27,1208.8,581157
2020-07-02 20:00:00+00:00,1208.66,1217.8,1207.01,1217.8,112093
2020-07-02 21:00:00+00:00,1217.6,1222.0,1213.01,1215.75,17216
2020-07-02 22:00:00+00:00,1215.75,1216.0,1213.0,1213.85,2638
2020-07-02 23:00:00+00:00,1213.85,1214.7,1212.26,1214.0,2803
2020-07-06 08:00:00+00:00,1249.0,1298.0,1249.0,1277.0,47475
2020-07-06 09:00:00+00:00,1277.0,1283.99,1273.0,1283.9,23969
2020-07-06 10:00:00+00:00,1283.9,1287.9,1276.07,1285.0,22472
2020-07-06 11:00:00+00:00,1284.02,1290.0,1274.0,1278.34,35897
2020-07-06 12:00:00+00:00,1278.16,1284.6,1275.69,1277.0,51592
2020-07-06 13:00:00+00:00,1277.27,1304.03,1266.01,1303.85,1045456
2020-07-06 14:00:00+00:00,1303.8,1309.71,1291.56,1307.49,846986
2020-07-06 15:00:00+00:00,1307.49,1342.16,1306.2,1326.71,1084028
2020-07-06 16:00:00+00:00,1326.36,1333.0,1318.0,1323.06,568199
2020-07-06 17:00:00+00:00,1322.8,1335.0,1321.0,1326.0,382131
2020-07-06 18:00:00+00:00,1325.93,1330.01,1307.89,1329.01,541395
2020-07-06 19:00:00+00:00,1328.79,1377.8,1324.09,1371.07,1377420
2020-07-06 20:00:00+00:00,1371.59,1397.68,1371.07,1393.2,228105
2020-07-06 21:00:00+00:00,1392.8,1425.0,1389.07,1421.3,54560
2020-07-06 22:00:00+00:00,1422.0,1436.98,1421.16,1425.66,48247
2020-07-06 23:00:00+00:00,1426.0,1433.71,1425.4,1432.26,20550
2020-07-07 08:00:00+00:00,1421.55,1421.85,1373.0,1378.0,36719
2020-07-07 09:00:00+00:00,1376.6,1403.0,1375.0,1394.0,13302
2020-07-07 10:00:00+00:00,1394.0,1410.89,1393.3,1404.88,15257
2020-07-07 11:00:00+00:00,1404.66,1416.99,1382.2,1398.1,57225
2020-07-07 12:00:00+00:00,1399.0,1406.01,1382.0,1390.35,69269
2020-07-07 13:00:00+00:00,1390.35,1429.5,1363.23,1363.24,1499272
2020-07-07 14:00:00+00:00,1364.66,1395.03,1337.12,1388.89,1304709
2020-07-07 15:00:00+00:00,1388.91,1422.97,1382.92,1399.68,896258
2020-07-07 16:00:00+00:00,1399.69,1407.48,1384.48,1406.1,407085
2020-07-07 17:00:00+00:00,1405.5,1410.0,1393.04,1400.99,400743
2020-07-07 18:00:00+00:00,1400.52,1404.0,1370.4,1383.72,472907
2020-07-07 19:00:00+00:00,1383.03,1404.79,1366.0,1389.51,724529
2020-07-07 20:00:00+00:00,1389.86,1391.94,1373.1,1379.65,85785
2020-07-07 21:00:00+00:00,1379.84,1382.0,1374.0,1375.99,4042
2020-07-07 22:00:00+00:00,1375.5,1384.77,1375.5,1382.0,3348
2020-07-07 23:00:00+00:00,1382.48,1382.99,1379.15,1381.0,3274
2020-07-08 08:00:00+00:00,1385.0,1402.99,1382.47,1398.8,8724
2020-07-08 09:00:00+00:00,1398.79,1399.8,1388.05,1396.0,4116
2020-07-08 10:00:00+00:00,1396.99,1399.0,1393.3,1398.5,4804
2020-07-08 11:00:00+00:00,1398.0,1405.09,1397.0,1398.56,13287
2020-07-08 12:00:00+00:00,1397.86,1401.64,1394.14,1398.5,30634
2020-07-08 13:00:00+00:00,1398.36,1417.18,1389.2,1396.55,656191
2020-07-08 14:00:00+00:00,1396.55,1412.0,1388.43,1394.07,627809
2020-07-08 15:00:00+00:00,1394.53,1399.87,1381.01,1397.76,493194
2020-07-08 16:00:00+00:00,1398.04,1399.03,1385.64,1391.82,227374
2020-07-08 17:00:00+00:00,1392.01,1393.67,1368.3,1371.34,393835
2020-07-08 18:00:00+00:00,1370.78,1378.3,1311.24,1340.1,1084962
2020-07-08 19:00:00+00:00,1340.0,1371.22,1330.13,1365.49,1017338
2020-07-08 20:00:00+00:00,1365.88,1370.0,1356.43,1368.5,116645
2020-07-08 21:00:00+00:00,1368.78,1381.38,1367.0,1375.47,7903
2020-07-08 22:00:00+00:00,1377.49,1378.47,1375.2,1377.5,2433
2020-07-08 23:00:00+00:00,1376.59,1377.0,1360.5,1361.88,3660
2020-07-09 08:00:00+00:00,1373.3,1381.0,1371.0,1376.0,4636
2020-07-09 09:00:00+00:00,1376.0,1379.0,1373.0,1377.0,4467
2020-07-09 10:00:00+00:00,1376.54,1379.94,1368.0,1368.0,3431
2020-07-09 11:00:00+00:00,1367.0,1377.95,1366.8,1375.17,9723
2020-07-09 12:00:00+00:00,1375.7,1395.0,1373.51,1390.79,54986
2020-07-09 13:00:00+00:00,1390.0,1408.5,1375.16,1390.4,670861
2020-07-09 14:00:00+00:00,1390.2,1391.79,1359.61,1360.2,566826
2020-07-09 15:00:00+00:00,1360.01,1379.13,1351.11,1375.02,460511
2020-07-09 16:00:00+00:00,1375.31,1383.65,1369.25,1376.01,238880
2020-07-09 17:00:00+00:00,1376.24,1382.0,1372.2,1374.61,162298
2020-07-09 18:00:00+00:00,1374.85,1399.51,1373.53,1396.05,393851
2020-07-09 19:00:00+00:00,1396.25,1402.89,1379.0,1394.22,650930
2020-07-09 20:00:00+00:00,1394.28,1398.69,1390.53,1397.24,104218
2020-07-09 21:00:00+00:00,1396.89,1397.41,1390.62,1391.08,4485
